Book_ID,Title,Author,Language,Pages,Ratings,Reviews,Publication_Date,Genre,Price,Year,Genre_Weight
86,The Heidi Chronicles: Uncommon Women and Others & Isn't It Romantic,Wendy Wasserstein,eng,5.521460917862246,3.84,2.1889144749708493,1991-07-02,Horror,5252.32066585433,1991,1500
89,Active Literacy Across the Curriculum: Strategies for Reading  Writing  Speaking  and Listening,Heidi Hayes Jacobs,eng,4.9344739331306915,3.94,1.496434016604423,2006-03-29,Horror,5168.332880323056,2006,1200
90,Simply Beautiful Beaded Jewelry,Heidi Boyd,en-US,4.859812404361672,3.77,1.637662762520353,2006-03-14,Horror,5174.962524339268,2006,1200
91,Always Enough: God's Miraculous Provision Among the Poorest Children on Earth,Heidi Baker/Rolland Baker,eng,5.262690188904886,4.46,2.0487367504887897,2003-09-01,Fantasy,7001.127478826977,2003,1000
92,Mapping the Big Picture: Integrating Curriculum & Assessment K-12,Heidi Hayes Jacobs,en-US,4.6913478822291435,3.68,1.6783497616208911,1997-01-28,Fantasy,6276.661933806672,1997,600
93,Heidi (Heidi  #1-2),Johanna Spyri/Beverly Cleary/Angelo  Rinaldi,eng,5.8664680569332965,3.99,2.560344113801578,2002-11-15,Romance,4105.363772518824,2002,1000
94,Getting Results with Curriculum Mapping,Heidi Hayes Jacobs,eng,5.262690188904886,3.25,1.6144954397020792,2004-11-15,Horror,4687.7033477483055,2004,1500
96,There's Always Enough: The Miraculous Move of God in Mozambique,Rolland Baker/Heidi Baker,eng,5.262690188904886,4.46,1.5163019408528369,2003-04-28,Comedy,4684.883997863381,2003,700
98,What to Expect the First Year (What to Expect),Heidi Murkoff/Sharon Mazel/Arlene Eisenberg/Sandee Hathaway/Mark D. Widome,eng,6.725033642166843,3.89,2.3394651173871863,2003-10-16,Comedy,4528.447184582056,2003,700
99,The Player's Handbook: The Ultimate Guide on Dating and Relationships,Heidi Fleiss/Libby Keatinge,eng,4.820281565605037,3.82,1.5163019408528369,2004-05-10,Romance,3831.0358253973845,2004,1500
100,Simply Beautiful Beading: 53 Quick and Easy Projects,Heidi Boyd,en-US,4.859812404361672,3.78,1.6807250824647135,2004-08-19,Fantasy,6470.268756333705,2004,1200
103,God Emperor of Dune (Dune Chronicles  #4),Frank Herbert,eng,6.049733455231958,3.84,2.189680878872453,1987-06-15,Drama,4822.962756991884,1987,1200
105,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert,eng,6.07993319509559,3.91,2.4480381270358462,1987-07-01,Romance,4123.402476605496,1987,1000
106,Dune Messiah (Dune Chronicles #2),Frank Herbert,eng,5.805134968916488,3.88,2.524732658368461,1987-07-15,Thriller,5492.5759652151755,1987,800
107,Dreamer of Dune: The Biography of Frank Herbert,Brian Herbert,en-US,6.385194398997726,4.01,2.036753708317309,2004-07-01,Comedy,4544.379258811686,2004,1000
109,Heretics of Dune (Dune Chronicles  #5),Frank Herbert,eng,6.175867270105761,3.86,1.8885037407137346,1984-04-16,Horror,5182.367719473488,1984,800
110,The Road to Dune,Frank Herbert/Brian Herbert/Kevin J. Anderson,eng,6.056784013228625,3.88,2.24858135925114,2006-08-29,Romance,4092.993816189686,2006,700
117,Heretics of Dune (Dune Chronicles #5),Frank Herbert,eng,6.156978985585555,3.86,2.4615548621001495,1987-08-15,Drama,4888.295065921726,1987,600
119,The Lord of the Rings: The Art of the Fellowship of the Ring,Gary Russell,eng,5.262690188904886,4.59,2.4133889347668585,2002-06-12,Comedy,4990.592697254784,2002,600
122,The Power of One (The Power of One  #1),Bryce Courtenay,eng,6.300785794663244,4.35,2.4968593974778943,1996-09-29,Fantasy,7018.7016556410545,1996,1200
123,The Power of One (The Power of One  #1),Bryce Courtenay,eng,5.676753802268282,4.35,1.5745651437258248,2005-09-13,Thriller,5902.991590417948,2005,800
129,The Power of One: One Person  One Rule  One Month,John C. Maxwell/Stephen R. Graves/Thomas G. Addington,en-US,5.54907608489522,4.28,1.3437034446606386,2004-11-01,Drama,5139.351866163968,2004,800
130,Power of an Hour: Business and Life Mastery in One Hour a Week,Dave Lakhani,eng,5.327876168789581,3.34,1.818853419699573,2006-05-19,Fantasy,6031.442865345749,2006,1500
131,The Power of One: The Solo Play for Playwrights  Actors  and Directors,Louis E. Catron,eng,5.484796933490655,3.67,1.223156202527103,2000-02-07,Romance,3827.0115589225234,2000,800
132,How to Buy  Sell & Profit on eBay: Kick-Start Your Home-Based Business in Just Thirty Days,Adam Ginsberg,eng,5.820082930352362,3.48,1.6759380249901916,2005-05-03,Romance,3689.9954611060666,2005,700
133,eBay for Dummies,Marsha Collier,eng,5.958424693029782,3.5,1.7437063358613225,2006-10-30,Thriller,5335.539127446728,2006,1000
135,What to Sell on ebay and Where to Get It: The Definitive Guide to Product Sourcing for eBay and Beyond,Chris Malta/Lisa Suttora,eng,5.564520407322694,3.62,1.4395687003478859,2006-01-24,Horror,5041.247278181242,2006,800
137,Starting an eBay Business for Dummies,Marsha Collier,eng,5.953243334287785,3.55,1.6144954397020792,2004-09-17,Fantasy,6192.514410655964,2004,600
138,eBay: Top 100 Simplified Tips & Tricks,Julia Wilkinson,eng,5.564520407322694,4.27,1.1947055233182955,2006-06-06,Horror,5450.760960478284,2006,1000
139,ebay Timesaving Techniques for Dummies,Marsha Collier,en-US,5.971261839790462,3.39,1.4196068415100236,2004-05-31,Horror,4889.385920946811,2004,800
140,eBay Business All-in-One Desk Reference for Dummies,Marsha Collier,en-US,6.762729506931879,3.89,1.358504720646626,2005-04-25,Drama,4785.1050622033,2005,800
141,Ruby Cookbook,Lucas Carlson/Leonard Richardson,eng,6.773080375655535,3.84,1.8112342343546721,2006-07-29,Horror,5174.585030948578,2006,700
142,Ruby Ann's Down Home Trailer Park Cookbook,Ruby Ann Boxcar,eng,5.484796933490655,4.12,1.5957092304038698,2005-05-03,Horror,5380.2668617102,2005,1500
144,Ruby Ann's Down Home Trailer Park BBQin' Cookbook,Ruby Ann Boxcar,eng,5.332718793265369,4.08,1.2917246727283112,2005-05-03,Thriller,5582.826843138138,2005,1500
147,Rails Cookbook: Recipes for Rapid Web Development with Ruby,Rob Orsini,eng,6.244166900663736,3.48,1.6437209301888343,2007-01-01,Comedy,4038.2554310321584,2007,1000
151,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,eng,6.732210706467206,4.05,2.3720929717182653,2004-05-31,Drama,4942.85351130117,2004,1200
152,Anna Karenina,Leo Tolstoy/David Magarshack/Priscilla Meyer,eng,6.8679744089702925,4.05,2.5339315567740632,2002-11-05,Comedy,4703.752643856812,2002,1500
153,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky/John Bayley,eng,6.731018100482083,4.05,2.194352531322763,2003-01-30,Horror,5304.055615141919,2003,1000
154,CliffsNotes on Tolstoy's Anna Karenina,Marianne Sturman/Leo Tolstoy,eng,4.394449154672439,3.85,1.3437034446606386,1965-11-26,Fantasy,6472.259327559513,1965,600
155,Anna Karenina,Leo Tolstoy/Amy Mandelker/Constance Garnett,eng,6.6895992691789665,4.05,2.3190356261257974,2003-07-01,Horror,5429.695547996159,2003,800
156,Anna Karenina,Leo Tolstoy/Louise Maude/Aylmer Maude,eng,6.6240652277998935,4.05,1.9689728352963154,2004-11-23,Comedy,4647.378588085629,2004,600
157,Anna Karenina,Leo Tolstoy/Constance Garnett/Amy Mandelker,eng,6.6895992691789665,4.05,1.9046457503503968,2004-08-26,Comedy,4546.256560418619,2004,800
159,Dinner with Anna Karenina,Gloria Goldreich,eng,5.8888779583328805,2.99,1.9489089836740094,2006-01-28,Romance,3371.6684575340587,2006,700
160,Tolstoy: Anna Karenina,Anthony Thorlby,eng,4.859812404361672,4.19,2.091152060849253,1987-11-26,Fantasy,6747.311454172159,1987,1000
162,Untouchable,Mulk Raj Anand/E.M. Forster,eng,5.081404364984463,3.71,2.212694907863588,1990-07-03,Fantasy,6517.897578086048,1990,1000
163,The Untouchable,John Banville,eng,5.908082938168931,3.95,2.1609885373407667,1998-06-30,Drama,4981.260512497455,1998,600
164,The Untouchables,Eliot Ness/Oscar Fraley,eng,5.54907608489522,3.89,2.0041783736409347,1996-02-01,Drama,4876.3993590619975,1996,800
165,Untouchables: My Family's Triumphant Journey Out of the Caste System in Modern India,Narendra Jadhav,en-US,5.771441123130016,3.82,1.9070714954756425,2005-09-27,Thriller,5415.135972010165,2005,1500
166,Dalit: The Black Untaouchables of India,V.T. Rajshekar/Y.N. Kly,eng,4.61512051684126,4.2,1.223156202527103,1995-01-28,Fantasy,6650.618030589536,1995,600
168,Growing Up Untouchable in India: A Dalit Autobiography,Vasant Moon/Gail Omvedt/Eleanor Zelliot,eng,5.41610040220442,3.65,1.3437034446606386,2000-12-20,Horror,5055.692352510153,2000,800
171,The Evidence-Based Social Work Skills Book,Barry R. Cournoyer,eng,5.37989735354046,3.4,1.223156202527103,2003-09-22,Horror,4782.91356732352,2003,1000
177,"A Wrinkle in Time: A Guide for Using ""A Wrinkle in Time"" in the Classroom",John Carratello/Patty Carratello/Theresa Wright,eng,3.8918202981106265,4.0,1.358504720646626,1991-09-28,Romance,4094.686878026875,1991,700
180,Wrinkles in Time,George Smoot/Keay Davidson,eng,5.8888779583328805,4.01,2.072306450199907,1994-10-01,Fantasy,6557.008204186648,1994,600
181,A Wrinkle in Time: With Related Readings (A Wrinkle in Time Quintet #1),Madeleine L'Engle,eng,5.5254529391317835,4.0,1.5284269505599697,2002-05-01,Fantasy,6625.351753838632,2002,1000
182,Literature Circle Guide: A Wrinkle in Time,Tara MacCarthy,eng,3.4965075614664802,3.6,1.327761429538331,2002-01-01,Romance,3677.7062941831628,2002,1000
201,Una arruga en el tiempo – A Wrinkle in Time,Madeleine L'Engle,spa,5.327876168789581,4.0,1.0804178182729876,1984-06-01,Comedy,4352.599305203091,1984,700
204,The Long Shadow (The Morland Dynasty  #6),Cynthia Harrod-Eagles,eng,5.908082938168931,4.12,1.9361837416040704,1994-06-01,Comedy,4524.780032923786,1994,800
205,A Long Shadow (Inspector Ian Rutledge  #8),Charles Todd,eng,5.8664680569332965,4.11,2.2011009461128377,2006-01-03,Drama,5039.43945574995,2006,800
207,Long Way Round: Chasing Shadows Across the World,Ewan McGregor/Charley Boorman/Robert Uhlig,en-US,5.771441123130016,3.94,1.9266498629615478,2005-11-01,Fantasy,6550.093808758756,2005,800
208,A Shadow in Summer (Long Price Quartet  #1),Daniel Abraham,eng,5.805134968916488,3.6,2.321949512165821,2006-03-07,Fantasy,6386.297650594912,2006,600
213,New Hope for the Dead (Hoke Mosely #2),Charles Willeford/James Lee Burke,eng,5.501258210544727,3.9,2.0427438942748695,2004-08-10,Horror,5256.299553638381,2004,800
214,Sideswipe: A Hoke Moseley Novel,Charles Willeford/Lawrence Block,eng,5.375278407684165,4.05,2.0275928975827715,2005-03-08,Drama,4856.2648579119605,2005,600
216,Miami Blues (Hoke Moseley #1),Charles Willeford/Elmore Leonard,eng,5.2574953720277815,3.94,2.1940836634800074,2004-08-10,Comedy,4403.558273788556,2004,1500
230,The Burnt Orange Heresy (Vintage Crime/Black Lizard),Charles Willeford,eng,4.976733742420574,3.89,1.7218947624700471,1990-10-03,Horror,5194.724151095416,1990,1500
231,I am Charlotte Simmons,Tom Wolfe,eng,6.6052979209482015,3.42,2.3930634349402258,2005-08-30,Horror,5052.412301912987,2005,600
237,Poetry for Young People: Edward Lear,Edward Lear/Laura Huliska-Beith/Edward Mendelson,eng,3.8918202981106265,3.91,1.6495606454510718,2001-10-01,Comedy,4385.79247050732,2001,600
244,The Puffin Book of Nonsense Verse,Quentin Blake,eng,5.662960480135946,4.02,1.6876424851132221,1996-10-03,Horror,5327.023458114041,1996,1500
245,Henry Miller on Writing,Henry Miller/Thomas H. Moore,eng,5.384495062789089,4.22,2.0655443348285374,1964-02-01,Thriller,5862.244334738635,1964,700
247,Quiet Days in Clichy,Henry Miller,eng,5.043425116919247,3.69,2.2111518663256664,1994-01-13,Comedy,4246.983688970951,1994,700
249,Tropic of Cancer,Henry Miller/Jiří Níl,eng,5.765191102784844,3.68,2.4750200417442882,1994-01-06,Romance,3966.8058262301256,1994,600
250,Tropic of Capricorn,Henry Miller,eng,5.855071922202427,3.78,2.3615427042464936,1994-01-13,Fantasy,6559.255708868698,1994,1500
251,Nexus (The Rosy Crucifixion  #3),Henry Miller,eng,5.75890177387728,4.1,2.2071854453374975,1994-01-13,Horror,5331.896580011296,1994,1200
252,Sexus (The Rosy Crucifixion  #1),Henry Miller,eng,6.2285110035911835,3.98,2.29884289446936,1994-01-12,Comedy,4638.45450951876,1994,1200
253,The Air-Conditioned Nightmare,Henry Miller,eng,5.680172609017068,3.83,2.1861644222461605,1970-01-17,Comedy,4464.219894404957,1970,1500
264,The Portrait of a Lady,Henry James/Patricia Crick,eng,6.682108597449809,3.78,2.4873272604558734,2003-09-30,Romance,4013.3748979945835,2003,700
269,The Portrait of a Lady,Henry James/Gabriel Brownstein/Mary Cregan,eng,6.455198563340122,3.78,1.9421616481775266,2004-01-16,Comedy,4345.320136084555,2004,1200
277,Writing,Marguerite Duras,eng,4.5217885770490405,3.75,2.0357522954503473,1999-05-06,Drama,4808.011001086015,1999,800
278,The War,Marguerite Duras/Barbara Bray,eng,5.262690188904886,3.85,2.063196717950949,1994-08-01,Horror,5110.573475573193,1994,800
280,The Ravishing of Lol Stein,Marguerite Duras/Richard Seever,en-US,5.204006687076795,3.66,2.1551853974845527,1986-03-12,Comedy,4367.598673489992,1986,800
285,Love Letters,Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari,eng,5.187385805840755,3.68,1.8434216945775423,1999-07-01,Thriller,5406.08988557457,1999,1500
288,Kahlil Gibran: His Life and World,Jean Gibran/جبران خليل جبران/Kahlil Gibran,eng,6.142037405587356,4.21,1.5224670302876946,1998-04-01,Comedy,4664.087451140517,1998,800
289,The Beloved: Reflections on the Path of the Heart,Kahlil Gibran/John Walbridge/Robin Waterfield,eng,4.634728988229636,4.19,1.9163427015318748,1998-01-01,Horror,5483.328849917781,1998,1200
290,Jesus the Son of Man,Kahlil Gibran/جبران خليل جبران,eng,5.37989735354046,3.98,2.101327630139895,1995-02-21,Drama,4851.730710084798,1995,700
291,The Broken Wings,Kahlil Gibran/جبران خليل جبران/Anthony Rizcallah Ferris,eng,4.890349128221754,3.92,2.27923419771793,2003-03-03,Horror,5241.7304023362285,2003,700
292,Sand and Foam,Kahlil Gibran/جبران خليل جبران,eng,4.61512051684126,4.08,2.19852226043982,2011-06-14,Horror,5376.1546363808075,2011,600
295,Treasure Island,Robert Louis Stevenson,eng,5.7430031878094825,3.83,2.615362740084547,2001-09-15,Fantasy,6485.396337764644,2001,1000
296,Treasure Island,Robert Louis Stevenson/Scott McKowen,en-US,5.365976015021851,3.83,1.9519820823132483,2004-10-01,Fantasy,6487.517728531762,2004,600
297,Treasure Island,Robert Louis Stevenson,eng,5.5053315359323625,3.83,2.2715243790615895,2005-06-01,Fantasy,6461.259068624807,2005,700
298,Treasure Island,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,eng,4.174387269895637,3.83,1.7323562465403226,2003-07-01,Horror,5156.723370051945,2003,600
299,Treasure Island,Robert Louis Stevenson/Milo Winter,en-US,5.60947179518496,3.83,1.6180113091810355,2002-09-03,Comedy,4428.990566821803,2002,600
302,Treasure Island (Great Illustrated Classics),Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,eng,5.4510384535657,4.05,1.7087018253879918,2006-01-31,Horror,5214.890951610113,2006,800
313,100 Years of Lynchings,Ralph Ginzburg,eng,5.602118820879701,4.61,1.7026798402849839,1996-11-22,Romance,4572.310360446092,1996,1000
324,Cien años de soledad,Gabriel García Márquez,spa,6.1070228877422545,4.07,1.640720099350094,1990-01-01,Fantasy,6604.212467689854,1990,1500
330,On Beyond Zebra!,Dr. Seuss,eng,4.174387269895637,4.04,2.1908792345261032,1955-09-12,Romance,4066.5756688505226,1955,700
332,The Wedding Clause,Debbie Raleigh,eng,5.54907608489522,3.6,1.7163798514467992,2005-06-07,Fantasy,6343.619506842584,2005,1200
333,The Zebra Wall,Kevin Henkes,eng,4.997212273764115,3.44,1.8538724045702297,2005-02-15,Horror,4850.331485932305,2005,1500
337,El perfume: Historia de un asesino,Patrick Süskind,spa,5.480638923341991,4.02,2.232991273094628,2002-06-01,Romance,4225.911905776302,2002,1000
348,The Door Into Summer,Robert A. Heinlein,eng,5.720311776607412,4.01,2.3753318432530497,1997-06-17,Comedy,4552.939419857454,1997,1500
350,Stranger in a Strange Land,Robert A. Heinlein,eng,6.270988431858299,3.92,2.5979883009539955,1991-10-01,Horror,5356.218598732566,1991,1500
354,To Sail Beyond the Sunset,Robert A. Heinlein,en-US,6.075346031088684,3.87,2.326234867404254,1988-06-01,Fantasy,6473.1304073622,1988,1000
355,Job: A Comedy of Justice,Robert A. Heinlein,en-US,6.0867747269123065,3.78,2.368235170185753,1985-10-12,Horror,5266.559011556821,1985,600
356,Time for the Stars (Heinlein's Juveniles  #10),Robert A. Heinlein,eng,5.54907608489522,3.97,2.2863674706412236,2006-08-08,Thriller,5547.618268762027,2006,800
357,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,en-US,5.730099782973574,4.06,2.4952180102837715,1991-02-15,Thriller,5631.123796687849,1991,1000
359,The Salmon of Doubt (Dirk Gently  #3),Douglas Adams,eng,5.700443573390687,3.93,2.398165311881906,2005-04-26,Drama,4902.825402656004,2005,700
362,Wish You Were Here: The Official Biography of Douglas Adams,Nick  Webb,eng,5.910796644040527,4.14,2.1829515505878945,2005-12-27,Fantasy,6694.5110879396,2005,1000
367,Douglas Adams's Starship Titanic,Terry Jones,eng,5.54907608489522,3.6,2.052419326968636,1998-10-27,Horror,5098.223454394768,1998,700
377,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,Douglas Adams/Christopher Cerf,eng,5.820082930352362,3.93,1.026672031199051,2003-07-01,Romance,4000.0688617269525,2003,700
382,The Phantom Tollbooth: A Children's Play in Two Acts,Susan Nanus/Norton Juster,eng,4.290459441148391,4.13,1.7254630513334037,2011-01-12,Fantasy,6688.355493956307,2011,1000
385,On Bullshit,Harry G. Frankfurt,eng,4.219507705176107,3.57,2.3168916372181614,2005-01-30,Romance,3781.079317825338,2005,600
386,Another Bullshit Night in Suck City,Nick Flynn,eng,5.8522024797744745,3.78,2.316469320058194,2005-09-12,Horror,5212.690981601309,2005,700
394,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,en-US,5.762051382780177,4.14,1.757131886054717,1993-06-12,Romance,4178.954216261075,1993,700
